Unnamed: 0,Flow ID, Source IP, Destination IP, Source Port, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
24179,172.16.0.5-192.168.50.1-56064-8673-17,172.16.0.5,192.168.50.1,56064,8673,17,36:57.7,45,2,0,730,0,365,365,365,0,0,0,0,0,1.62E+07,44444.4444444444,45,0,45,45,45,45,0,45,45,0,0,0,0,0,0,0,0,0,-2,0,44444.4444444444,0,365,365,365,0,0,0,0,0,0,0,0,0,0,0,547.5,365,0,-2,0,0,0,0,0,0,2,730,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
77362,172.16.0.5-192.168.50.1-34379-44035-17,172.16.0.5,192.168.50.1,34379,44035,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
12951,172.16.0.5-192.168.50.1-33203-29048-17,172.16.0.5,192.168.50.1,33203,29048,17,36:57.7,110755,4,0,1446,0,393,330,361.5,36.3730669589464,0,0,0,0,13055.8439799557,36.1157509818969,36918.3333333333,63942.6970132894,110753,1,110755,36918.3333333333,63942.6970132894,110753,1,0,0,0,0,0,0,0,0,0,-4,0,36.1157509818969,0,330,393,355.2,34.5065211228254,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
53005,172.16.0.5-192.168.50.1-51604-46553-17,172.16.0.5,192.168.50.1,51604,46553,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
67257,172.16.0.5-192.168.50.1-34030-11895-17,172.16.0.5,192.168.50.1,34030,11895,17,36:57.7,106823,4,0,1398,0,369,330,349.5,22.5166604983954,0,0,0,0,13087.0692641097,37.4451194967376,35607.6666666666,61673.4217822664,106822,0,106823,35607.6666666666,61673.4217822664,106822,0,0,0,0,0,0,0,0,0,0,-4,0,37.4451194967376,0,330,369,345.6,21.3611797427014,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
82327,172.16.0.5-192.168.50.1-55935-32519-17,172.16.0.5,192.168.50.1,55935,32519,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
13907,172.16.0.5-192.168.50.1-37861-6767-17,172.16.0.5,192.168.50.1,37861,6767,17,36:57.7,1,2,0,730,0,365,365,365,0,0,0,0,0,7.30E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,365,365,365,0,0,0,0,0,0,0,0,0,0,0,547.5,365,0,-2,0,0,0,0,0,0,2,730,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
97404,172.16.0.5-192.168.50.1-59429-8468-17,172.16.0.5,192.168.50.1,59429,8468,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
99201,172.16.0.5-192.168.50.1-38613-30072-17,172.16.0.5,192.168.50.1,38613,30072,17,36:57.7,48,2,0,750,0,375,375,375,0,0,0,0,0,1.56E+07,41666.6666666666,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.6666666666,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
11105,172.16.0.5-192.168.50.1-51605-57367-17,172.16.0.5,192.168.50.1,51605,57367,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
71521,172.16.0.5-192.168.50.1-40210-9082-17,172.16.0.5,192.168.50.1,40210,9082,17,36:57.7,1,2,0,730,0,365,365,365,0,0,0,0,0,7.30E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,365,365,365,0,0,0,0,0,0,0,0,0,0,0,547.5,365,0,-2,0,0,0,0,0,0,2,730,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
42,172.16.0.5-192.168.50.1-0-0-0,172.16.0.5,192.168.50.1,0,0,0,36:57.7,119999958,722,194,0,0,0,0,0,0,0,0,0,0,0,7.63333600500093,131147.495081966,566513.832399871,5976143,0,119999958,166435.447988904,633684.422960545,5976265,0,119493866,619139.202072538,1410707.69697102,5976293,0,0,0,0,0,0,0,6.01666877250073,1.61666723250019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722,0,194,0,-1,-1,0,0,13834901.4,9770009.94785063,24023899,4023827,5976024.2,145.432802352151,5976143,5975803,0,1,DrDoS_UDP
66658,172.16.0.5-192.168.50.1-52292-44615-17,172.16.0.5,192.168.50.1,52292,44615,17,36:57.7,2,2,0,766,0,383,383,383,0,0,0,0,0,3.83E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
98001,172.16.0.5-192.168.50.1-34380-27215-17,172.16.0.5,192.168.50.1,34380,27215,17,36:57.7,48,2,0,802,0,401,401,401,0,0,0,0,0,1.67E+07,41666.6666666666,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,-2,0,41666.6666666666,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
94559,172.16.0.5-192.168.50.1-60951-27145-17,172.16.0.5,192.168.50.1,60951,27145,17,36:57.7,0,2,0,802,0,401,401,401,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
48965,172.16.0.5-192.168.50.1-52290-7098-17,172.16.0.5,192.168.50.1,52290,7098,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
18781,172.16.0.5-192.168.50.1-41443-34685-17,172.16.0.5,192.168.50.1,41443,34685,17,36:57.7,108843,4,0,1438,0,389,330,359.5,34.0636658821879,0,0,0,0,13211.6902327205,36.7501814540209,36281,62838.8032985988,108841,1,108843,36281,62838.8032985988,108841,1,0,0,0,0,0,0,0,0,0,-4,0,36.7501814540209,0,330,389,353.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
53277,172.16.0.5-192.168.50.1-36741-21160-17,172.16.0.5,192.168.50.1,36741,21160,17,36:57.7,986646,20,0,7242,0,401,321,362.1,30.1276232751693,0,0,0,0,7340.01860849788,20.270694859149,51928.7368421052,56246.1539621867,110877,0,986646,51928.7368421052,56246.1539621867,110877,0,0,0,0,0,0,0,0,0,0,-20,0,20.270694859149,0,321,401,360.142857142857,30.7038852822988,942.72857142857,0,0,0,0,0,0,0,0,0,378.15,362.1,0,-20,0,0,0,0,0,0,20,7242,0,0,-1,-1,19,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
59450,172.16.0.5-192.168.50.1-52289-8809-17,172.16.0.5,192.168.50.1,52289,8809,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
71313,172.16.0.5-192.168.50.1-38614-59162-17,172.16.0.5,192.168.50.1,38614,59162,17,36:57.7,0,2,0,750,0,375,375,375,0,0,0,0,0,Infinity,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,375,375,375,0,0,0,0,0,0,0,0,0,0,0,562.5,375,0,-2,0,0,0,0,0,0,2,750,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
24021,172.16.0.5-192.168.50.1-59665-20418-17,172.16.0.5,192.168.50.1,59665,20418,17,36:57.7,107159,4,0,1438,0,389,330,359.5,34.0636658821879,0,0,0,0,13419.3114904021,37.3277092918,35719.6666666666,61866.5454452835,107157,1,107159,35719.6666666666,61866.5454452835,107157,1,0,0,0,0,0,0,0,0,0,-4,0,37.3277092918,0,330,389,353.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
11777,172.16.0.5-192.168.50.1-59664-43189-17,172.16.0.5,192.168.50.1,59664,43189,17,36:57.7,107916,4,0,1438,0,389,330,359.5,34.0636658821879,0,0,0,0,13325.1788428036,37.0658660439601,35972,62303.59959906,107914,1,107916,35972,62303.59959906,107914,1,0,0,0,0,0,0,0,0,0,-4,0,37.0658660439601,0,330,389,353.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
98409,172.16.0.5-192.168.50.1-39346-61668-17,172.16.0.5,192.168.50.1,39346,61668,17,36:57.7,1,2,0,766,0,383,383,383,0,0,0,0,0,7.66E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
44427,172.16.0.5-192.168.50.1-48497-64611-17,172.16.0.5,192.168.50.1,48497,64611,17,36:57.7,213934,6,0,2088,0,393,321,348,35.0884596413122,0,0,0,0,9760.01944524946,28.0460328886479,42786.8,58628.3981121776,110069,0,213934,42786.8,58628.3981121776,110069,0,0,0,0,0,0,0,0,0,0,-6,0,28.0460328886479,0,321,393,344.142857142857,33.6175974326372,1130.14285714285,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
106774,172.16.0.5-192.168.50.1-37665-59924-17,172.16.0.5,192.168.50.1,37665,59924,17,36:57.7,329627,8,0,3006,0,401,330,375.75,29.0750261024326,0,0,0,0,9119.39859295506,24.2698565348105,47089.5714285714,58731.3612358767,110573,0,329627,47089.5714285714,58731.3612358767,110573,0,0,0,0,0,0,0,0,0,0,-8,0,24.2698565348105,0,330,401,378.555555555555,28.4697695420559,810.527777777777,0,0,0,0,0,0,0,0,0,425.875,375.75,0,-8,0,0,0,0,0,0,8,3006,0,0,-1,-1,7,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
98420,172.16.0.5-192.168.50.1-43283-43144-17,172.16.0.5,192.168.50.1,43283,43144,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
49623,172.16.0.5-192.168.50.1-37606-59604-17,172.16.0.5,192.168.50.1,37606,59604,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
33115,172.16.0.5-192.168.50.1-60953-44335-17,172.16.0.5,192.168.50.1,60953,44335,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
48237,172.16.0.5-192.168.50.1-54451-45673-17,172.16.0.5,192.168.50.1,54451,45673,17,36:57.7,109667,4,0,1446,0,393,330,361.5,36.3730669589464,0,0,0,0,13185.3702572332,36.4740532703548,36555.6666666666,63314.5399283082,109665,0,109667,36555.6666666666,63314.5399283082,109665,0,0,0,0,0,0,0,0,0,0,-4,0,36.4740532703547,0,330,393,355.2,34.5065211228254,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
97407,172.16.0.5-192.168.50.1-34092-5614-17,172.16.0.5,192.168.50.1,34092,5614,17,36:57.7,2,2,0,766,0,383,383,383,0,0,0,0,0,3.83E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,383,383,383,0,0,0,0,0,0,0,0,0,0,0,574.5,383,0,-2,0,0,0,0,0,0,2,766,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
79641,172.16.0.5-192.168.50.1-34381-35946-17,172.16.0.5,192.168.50.1,34381,35946,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
26257,172.16.0.5-192.168.50.1-36575-54813-17,172.16.0.5,192.168.50.1,36575,54813,17,36:57.7,2,2,0,738,0,369,369,369,0,0,0,0,0,3.69E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,-2,0,1000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
23341,172.16.0.5-192.168.50.1-35098-65009-17,172.16.0.5,192.168.50.1,35098,65009,17,36:57.7,108703,4,0,1438,0,389,330,359.5,34.0636658821879,0,0,0,0,13228.705739492,36.7975124881558,36234.3333333333,62757.9742609123,108701,1,108703,36234.3333333333,62757.9742609123,108701,1,0,0,0,0,0,0,0,0,0,-4,0,36.7975124881557,0,330,389,353.6,32.3156308928048,1044.3,0,0,0,0,0,0,0,0,0,442,359.5,0,-4,0,0,0,0,0,0,4,1438,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
99171,172.16.0.5-192.168.50.1-37608-7621-17,172.16.0.5,192.168.50.1,37608,7621,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
83324,172.16.0.5-192.168.50.1-54454-7362-17,172.16.0.5,192.168.50.1,54454,7362,17,36:57.7,109502,4,0,1446,0,393,330,361.5,36.3730669589464,0,0,0,0,13205.2382604883,36.5290131687092,36500.6666666666,63220.1431533758,109501,0,109502,36500.6666666666,63220.1431533758,109501,0,0,0,0,0,0,0,0,0,0,-4,0,36.5290131687092,0,330,393,355.2,34.5065211228254,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
97533,172.16.0.5-192.168.50.1-44617-55926-17,172.16.0.5,192.168.50.1,44617,55926,17,36:57.7,440138,10,0,3744,0,401,330,374.4,25.7992247945553,0,0,0,0,8506.42298551817,22.7201468630293,48904.2222222222,57993.4894703228,110540,0,440138,48904.2222222222,57993.4894703228,110540,0,0,0,0,0,0,0,0,0,0,-10,0,22.7201468630293,0,330,401,373.90909090909,24.5293886815572,601.690909090909,0,0,0,0,0,0,0,0,0,411.3,374.4,0,-10,0,0,0,0,0,0,10,3744,0,0,-1,-1,9,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
14651,172.16.0.5-192.168.50.1-54055-20945-17,172.16.0.5,192.168.50.1,54055,20945,17,36:57.7,213700,6,0,2088,0,393,321,348,35.0884596413122,0,0,0,0,9770.70659803462,28.0767430978006,42740,58558.7868171805,109734,0,213700,42740,58558.7868171805,109734,0,0,0,0,0,0,0,0,0,0,-6,0,28.0767430978006,0,321,393,344.142857142857,33.6175974326372,1130.14285714285,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
109996,172.16.0.5-192.168.50.1-60071-21891-17,172.16.0.5,192.168.50.1,60071,21891,17,36:57.7,109660,4,0,1446,0,393,330,361.5,36.3730669589464,0,0,0,0,13186.2119277767,36.4763815429509,36553.3333333333,63310.4984685268,109658,1,109660,36553.3333333333,63310.4984685268,109658,1,0,0,0,0,0,0,0,0,0,-4,0,36.4763815429509,0,330,393,355.2,34.5065211228254,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
13149,172.16.0.5-192.168.50.1-54455-55996-17,172.16.0.5,192.168.50.1,54455,55996,17,36:57.7,109410,4,0,1446,0,393,330,361.5,36.3730669589464,0,0,0,0,13216.3421990677,36.559729458002,36470,63166.1609012293,109408,1,109410,36470,63166.1609012293,109408,1,0,0,0,0,0,0,0,0,0,-4,0,36.559729458002,0,330,393,355.2,34.5065211228254,1190.7,0,0,0,0,0,0,0,0,0,444,361.5,0,-4,0,0,0,0,0,0,4,1446,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
52651,172.16.0.5-192.168.50.1-43282-59801-17,172.16.0.5,192.168.50.1,43282,59801,17,36:57.7,1,2,0,802,0,401,401,401,0,0,0,0,0,8.02E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,401,401,401,0,0,0,0,0,0,0,0,0,0,0,601.5,401,0,-2,0,0,0,0,0,0,2,802,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
42709,172.16.0.5-192.168.50.1-33304-46971-17,172.16.0.5,192.168.50.1,33304,46971,17,36:57.7,108748,4,0,1398,0,369,330,349.5,22.5166604983954,0,0,0,0,12855.408835105,36.7822856512303,36249.3333333333,62783.9550230258,108746,1,108748,36249.3333333333,62783.9550230258,108746,1,0,0,0,0,0,0,0,0,0,-4,0,36.7822856512303,0,330,369,345.6,21.3611797427014,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
73406,172.16.0.5-192.168.50.1-59430-46869-17,172.16.0.5,192.168.50.1,59430,46869,17,36:57.7,1,2,0,778,0,389,389,389,0,0,0,0,0,7.78E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,389,389,389,0,0,0,0,0,0,0,0,0,0,0,583.5,389,0,-2,0,0,0,0,0,0,2,778,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
8967,172.16.0.5-192.168.50.1-57728-30157-17,172.16.0.5,192.168.50.1,57728,30157,17,36:57.7,1,2,0,786,0,393,393,393,0,0,0,0,0,7.86E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,393,393,393,0,0,0,0,0,0,0,0,0,0,0,589.5,393,0,-2,0,0,0,0,0,0,2,786,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
46970,172.16.0.5-192.168.50.1-50286-36662-17,172.16.0.5,192.168.50.1,50286,36662,17,36:57.7,770733,16,0,5940,0,401,330,371.25,26.4159043002506,0,0,0,0,7706.94909910435,20.7594588528063,51382.2,56852.8970089852,110758,1,770733,51382.2,56852.8970089852,110758,1,0,0,0,0,0,0,0,0,0,-16,0,20.7594588528063,0,330,401,372.529411764705,26.1154112715529,682.014705882352,0,0,0,0,0,0,0,0,0,395.8125,371.25,0,-16,0,0,0,0,0,0,16,5940,0,0,-1,-1,15,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
32010,172.16.0.5-192.168.50.1-48498-37138-17,172.16.0.5,192.168.50.1,48498,37138,17,36:57.7,212381,6,0,2088,0,393,321,348,35.0884596413122,0,0,0,0,9831.38793018208,28.2511147419025,42476.2,58225.2406882101,110039,1,212381,42476.2,58225.2406882101,110039,1,0,0,0,0,0,0,0,0,0,-6,0,28.2511147419025,0,321,393,344.142857142857,33.6175974326372,1130.14285714285,0,0,0,0,0,0,0,0,0,401.5,348,0,-6,0,0,0,0,0,0,6,2088,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
31655,172.16.0.5-192.168.50.1-54967-6162-17,172.16.0.5,192.168.50.1,54967,6162,17,36:57.7,219591,6,0,2204,0,389,330,367.333333333333,29.0424975969124,0,0,0,0,10036.841218447,27.3235241881497,43918.2,60141.0338679008,110832,0,219591,43918.2,60141.0338679008,110832,0,0,0,0,0,0,0,0,0,0,-6,0,27.3235241881497,0,330,389,362,30.0333148353624,901.999999999999,0,0,0,0,0,0,0,0,0,422.333333333333,367.333333333333,0,-6,0,0,0,0,0,0,6,2204,0,0,-1,-1,5,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
24967,172.16.0.5-192.168.50.1-49043-25734-17,172.16.0.5,192.168.50.1,49043,25734,17,36:57.7,440581,10,0,3744,0,401,330,374.4,25.7992247945553,0,0,0,0,8497.86985820995,22.6973019717146,48953.4444444444,58040.9294638514,110624,1,440581,48953.4444444444,58040.9294638514,110624,1,0,0,0,0,0,0,0,0,0,-10,0,22.6973019717146,0,330,401,373.90909090909,24.5293886815572,601.690909090909,0,0,0,0,0,0,0,0,0,411.3,374.4,0,-10,0,0,0,0,0,0,10,3744,0,0,-1,-1,9,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
19257,172.16.0.5-192.168.50.1-36578-3610-17,172.16.0.5,192.168.50.1,36578,3610,17,36:57.7,1,2,0,738,0,369,369,369,0,0,0,0,0,7.38E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,-2,0,2000000,0,369,369,369,0,0,0,0,0,0,0,0,0,0,0,553.5,369,0,-2,0,0,0,0,0,0,2,738,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
69015,172.16.0.5-192.168.50.1-41581-55342-17,172.16.0.5,192.168.50.1,41581,55342,17,36:57.7,108616,4,0,1398,0,369,330,349.5,22.5166604983954,0,0,0,0,12871.0318921705,36.8269868159387,36205.3333333333,62707.7447874928,108614,1,108616,36205.3333333333,62707.7447874928,108614,1,0,0,0,0,0,0,0,0,0,-4,0,36.8269868159387,0,330,369,345.6,21.3611797427014,456.3,0,0,0,0,0,0,0,0,0,432,349.5,0,-4,0,0,0,0,0,0,4,1398,0,0,-1,-1,3,-1,0,0,0,0,0,0,0,0,0,1,DrDoS_UDP
